movie_id,title,imdbId,tmdbId,genres
4883,Casshern (2004),405821,11662.0,Action|Drama|Fantasy|Sci-Fi
4884,Frankenstein's Army (2013),1925435,153738.0,Action|Horror|Sci-Fi
4885,Waking Up in Reno (2002),219400,21118.0,Comedy|Romance
4886,"Special Relationship, The (2010)",1117646,45371.0,Drama
4887,Sexy Evil Genius (2013),1801096,180679.0,Comedy|Drama|Mystery|Thriller
4888,Colossal (2016),4680182,339967.0,Action|Sci-Fi|Thriller
4889,Down From the Mountain (2000),284067,59733.0,Documentary
4890,Keane (2004),420291,13468.0,Mystery|Thriller
4891,"Colony, The (2013)",1160996,178809.0,Action|Horror|Sci-Fi|Thriller
4892,Montana (1998),119699,30814.0,Action|Comedy|Crime|Drama
4893,Glee: The 3D Concert Movie (2011),1922612,67675.0,Documentary|Musical
4894,Latter Days (2003),345551,15708.0,Comedy|Drama|Romance
4895,Manhattan Night (2016),3100274,311667.0,Mystery|Thriller
4896,"Scribbler, The (2014)",2396721,251852.0,Sci-Fi|Thriller
4897,Walk Hard: The Dewey Cox Story (2007),841046,6575.0,Comedy|Musical
4898,Two Lovers (2008),1103275,10362.0,Drama|Romance
4899,Man of the Century (1999),154827,98480.0,Comedy
4900,"Iceman, The (2012)",1491044,68812.0,Crime|Drama|Thriller
4901,Steve Jobs: The Man in the Machine (2015),4425064,324308.0,Documentary
4902,The Taking of Deborah Logan (2014),3387648,297608.0,Horror|Thriller
4903,Pathfinder (2007),446013,1534.0,Action|Adventure|Drama|Thriller|War
4904,Jersey Boys (2014),1742044,209451.0,Drama|Musical
4905,Family Guy Presents: Blue Harvest (2007),888817,278468.0,Animation|Comedy
4906,The Daughter (2016),3922816,292010.0,Drama
4907,The Girl on the Train (2016),3631112,346685.0,Thriller
4908,Session 9 (2001),261983,10972.0,Horror|Thriller
4909,Sorority Row (2009),1232783,26688.0,Horror|Thriller
4910,Seal Team Six: The Raid on Osama Bin Laden (2012),2095605,130267.0,Action|Crime|Drama|Thriller
4911,Barfi! (2012),2082197,127501.0,Comedy|Drama|Romance
4912,War Horse (2011),1568911,57212.0,Drama|War
4913,The Void (2016),4255304,378018.0,Horror
4914,TPB AFK: The Pirate Bay Away from Keyboard (2013),2608732,50275.0,Documentary
4915,Harmontown (2014),3518988,253292.0,Documentary
4916,Ginger Snaps Back: The Beginning (2004),365265,12583.0,Fantasy|Horror
4917,Danny Collins (2015),1772288,256924.0,Comedy|Drama
4918,"Unreasonable Man, An (2006)",492499,30365.0,Documentary
4919,"Deep Blue Sea, The (2011)",1700844,51994.0,Drama|Romance
4920,Festival Express (2003),372279,14770.0,Documentary|Musical
4921,Hurlyburly (1998),119336,24525.0,Drama
4922,Delivery Man (2013),2387559,146239.0,Comedy
4923,Paradox (2016),4540434,376292.0,Action|Sci-Fi
4924,101 Reykjavik (101 Reykjavík) (2000),237993,10989.0,Comedy|Drama|Romance
4925,"Inbetweeners Movie, The (2011)",1716772,69798.0,Adventure|Comedy
4926,Carlos (2010),1321865,43434.0,Crime|Drama|Thriller
4927,Open Water 2: Adrift (2006),470055,9592.0,Drama|Thriller
4928,Ken Park (2002),209077,7090.0,Drama
4929,Surviving Christmas (2004),252028,15566.0,Comedy
4930,Margaret (2011),466893,44754.0,Drama
4931,Quinceañera (2006),451176,64499.0,Drama
4932,Jimmy Carr: Making People Laugh (2010),1794821,49381.0,Comedy
4933,LOL (Laughing Out Loud) (2008),1194616,21861.0,Comedy
4934,"Smurfs 2, The (2013)",2017020,77931.0,Animation|Children|Comedy
4935,Secret Things (Choses secrètes) (2002),287963,35712.0,Drama
4936,High Rise (2015),462335,254302.0,Action|Drama|Sci-Fi
4937,Revanche (2008),1173745,15451.0,Crime|Drama|Romance
4938,"Ten, The (2007)",811106,13173.0,Comedy
4939,After Porn Ends (2010),1291547,109520.0,Documentary
4940,Merry Madagascar (2009),1526300,25472.0,Animation
4941,People I Know (2002),274711,11458.0,Crime|Drama
4942,Hideous Kinky (1998),136244,10209.0,Drama
4943,The Rifleman of the Voroshilov Regiment (1999),200267,71186.0,Action|Crime|Drama
4944,Gray Matters (2006),375785,14845.0,Comedy|Drama|Romance
4945,In Order of Disappearance (Kraftidioten) (2014),2675914,252822.0,Action|Comedy|Crime|Thriller
4946,Watchmen: Tales of the Black Freighter (2009),1295071,16440.0,Action|Adventure|Animation|Horror
4947,Happily N'Ever After (2007),308353,5393.0,Animation|Children|Comedy
4948,Twelve and Holding (2005),417385,18164.0,Drama
4949,Blood Creek (a.k.a. Town Creek) (2009),450336,30685.0,Horror
4950,Better Living Through Circuitry (1999),207998,47295.0,Documentary
4951,Dance Flick (2009),1153706,21724.0,Comedy|Musical
4952,"Single Shot, A (2013)",1540741,159932.0,Crime|Drama|Film-Noir|Thriller
4953,Gigantic (A Tale of Two Johns) (2002),304081,30055.0,Documentary
4954,Melvin Goes to Dinner (2003),323633,34681.0,Comedy|Drama
4955,"Librarian: Return to King Solomon's Mines, The (2006)",455596,14208.0,Action|Adventure|Fantasy
4956,Crazy Love (2007),790706,26336.0,Documentary
4957,Harvard Beats Yale 29-29 (2008),1286800,45852.0,Documentary
4958,Humpday (2009),1334537,23720.0,Comedy
4959,Legend of the Fist: The Return of Chen Zhen (Jing wu feng yun: Chen Zhen) (2010),1456661,47854.0,Action|Drama
4960,Charlotte Gray (2001),245046,12660.0,Drama|Romance
4961,Son of Rambow (2007),845046,13258.0,Children|Comedy|Drama
4962,Savages (2012),1615065,82525.0,Crime|Drama|Thriller
4963,"Wood, The (1999)",161100,16158.0,Drama
4964,Gentlemen Broncos (2009),1161418,22820.0,Comedy
4965,Khosla Ka Ghosla! (2006),466460,15412.0,Comedy
4966,Paris (2008),869994,8279.0,Comedy|Drama|Romance
4967,Naruto Shippuden the Movie: Road to Ninja (2012),2290828,118406.0,Action|Adventure|Animation|Fantasy
4968,Brooklyn's Finest (2010),1210042,26390.0,Crime|Drama|Thriller
4969,American Mary (2012),1959332,126277.0,Horror|Thriller
4970,Concussion (2015),3322364,321741.0,Drama
4971,Deck the Halls (2006),790604,9969.0,Comedy
4972,Dragon Ball Z: Battle of Gods (2013),2263944,126963.0,Action|Animation|Fantasy|IMAX
4973,Samsara (2001),196069,8341.0,Adventure|Drama|Romance
4974,Kapoor and Sons (2016),4900716,374173.0,Drama
4975,Assassination Games (2011),1436568,71677.0,Action|Thriller
4976,Rewind This! (2013),2395970,173484.0,Documentary
4977,The Other Side of the Door (2016),3702652,364116.0,Horror
4978,More (1998),188913,36107.0,Animation|Drama|Sci-Fi|IMAX
4979,Eddie Izzard: Dress to Kill (1999),184424,13589.0,Comedy
4980,"St. Francisville Experiment, The (2000)",218625,34794.0,Horror|Thriller
4981,Dance with Me (1998),120576,17915.0,Drama|Romance
4982,Rick and Morty: State of Georgia Vs. Denver Fenton Allen (2016),5950978,412103.0,Comedy|Crime
4983,Sugar Town (1999),173390,142132.0,Comedy
4984,Go Tigers! (2001),270971,101860.0,Documentary
4985,In July (Im Juli) (2000),177858,3716.0,Comedy|Romance
4986,The Nightmare (2015),3317522,312827.0,Documentary
4987,Johnny Express (2014),3723996,269711.0,Animation|Comedy|Sci-Fi
4988,Denial (2016),4645330,402298.0,Drama
4989,Jim Jefferies: Freedumb (2016),5849950,404022.0,Comedy
4990,The Love Witch (2016),3908142,374052.0,Drama|Horror|Thriller
4991,Juan of the Dead (Juan de los Muertos) (2011),1838571,74726.0,Comedy|Horror
4992,"Caveman's Valentine, The (2001)",182000,25208.0,Drama
4993,"Internship, The (2013)",2234155,116741.0,Comedy
4994,Thomas and the Magic Railroad (2000),205461,16110.0,Children
4995,"Road to Guantanamo, The (2006)",468094,7872.0,Drama|War
4996,Kidnapping Mr. Heineken (2015),2917388,228968.0,Action|Crime|Drama|Thriller
4997,Flipped (2010),817177,43949.0,Comedy|Drama|Romance
4998,Casting By (2012),1293751,127878.0,Documentary
4999,Anaconda: The Offspring (2008),1137996,14863.0,Action|Horror|Sci-Fi|Thriller
5000,"Life Before Her Eyes, The (2007)",815178,13079.0,Drama|Thriller
5001,Kissing a Fool (1998),120723,15513.0,Comedy|Romance
5002,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)",274497,23550.0,Drama|Romance
5003,"Page Turner, The (Tourneuse de pages, La) (2006)",487503,8436.0,Drama|Musical|Thriller
5004,Boys (2014),3318220,244063.0,Drama
5005,Hi Tessa (Czesc Tereska) (2001),288491,144541.0,Drama
5006,"Selfish Giant, The (2013)",2304426,194101.0,Drama
5007,"Son, The (Le fils) (2002)",291172,35172.0,Drama
5008,"Invisible, The (2007)",435670,9785.0,Crime|Drama|Fantasy|Mystery|Thriller
5009,This Must Be the Place (2011),1440345,53487.0,Crime|Drama|Thriller
5010,Johnson Family Vacation (2004),359517,19084.0,Comedy
5011,Feast of Love (2007),800027,14313.0,Drama|Romance
5012,Babylon 5: The Legend of the Rangers: To Live and Die in Starlight (2002),280453,16068.0,Sci-Fi
5013,How to Die in Oregon (2011),1715802,65992.0,Documentary|Drama
5014,Get Low (2009),1194263,44718.0,Comedy|Drama|Mystery
5015,Groove (2000),212974,23655.0,Drama
5016,Wisegirls (2002),284655,41209.0,Crime|Drama
5017,Forks Over Knives (2011),1567233,64288.0,Documentary
5018,Peaceful Warrior (2006),438315,13689.0,Drama
5019,Anatomy of Hell (Anatomie de l'enfer) (2004),348529,2003.0,Drama
5020,"Flying Scotsman, The (2006)",472268,15008.0,Drama
5021,"Concert, Le (2009)",1320082,25205.0,Comedy|Drama
5022,'Salem's Lot (2004),355987,36763.0,Drama|Horror|Mystery|Thriller
5023,"Sorcerer and the White Snake, The (Bai she chuan shuo) (2011)",1857913,75948.0,Action|Fantasy|Romance
5024,Blue Car (2002),290145,46989.0,Drama
5025,Lakshya (2004),323013,21175.0,Action|Drama
5026,Chained (2012),1989475,116979.0,Horror|Thriller
5027,"Everlasting Piece, An (2000)",218182,29122.0,Comedy
5028,"Resident, The (2011)",1334102,50671.0,Drama|Horror|Thriller
5029,Kill Your Darlings (2013),1311071,157370.0,Crime|Drama|Romance|Thriller
5030,Life (2009),1533395,220903.0,Documentary
5031,Musa the Warrior (Musa) (2001),275083,23305.0,Action|Adventure|Drama|War
5032,Visions (2015),2954474,353686.0,Horror|Thriller
5033,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",250809,44321.0,Crime|Drama|Romance
5034,Flash Point (a.k.a. Flashpoint) (Dou fo sin) (2007),992911,35854.0,Action
5035,New World (Shin-sae-gye) (2013),2625030,165213.0,Thriller
5036,The Salesman (2016),5186714,375315.0,Drama
5037,Venus Beauty Institute (Vénus beauté) (1999),174330,33491.0,Comedy|Drama|Romance
5038,2 Days in New York (2012),1602472,84165.0,Comedy
5039,Fail Safe (2000),235376,31067.0,Drama|Thriller
5040,Wish I Was Here (2014),2870708,231576.0,Comedy|Drama
5041,Point Break (2015),2058673,257088.0,Action|Crime|Thriller
5042,King Cobra (2016),5129682,390584.0,Crime|Drama
5043,Hallam Foe (Mister Foe) (2007),466816,2239.0,Drama|Romance
5044,The Last King (2016),4738360,360249.0,Action|Adventure|Drama
5045,ATM (2012),1603257,89691.0,Horror|Thriller
5046,"Experiment, The (2010)",997152,43549.0,Drama|Thriller
5047,Halloweentown High (2004),414078,34560.0,Adventure|Children|Comedy|Fantasy
5048,Lake of Fire (2006),841119,44260.0,Documentary
5049,Soul Surfer (2011),1596346,43959.0,Action|Drama
5050,Santitos (1999),126651,46835.0,Comedy
5051,Just Visiting (2001),189192,56715.0,Comedy|Fantasy
5052,Obsessed (2009),1198138,17335.0,Crime|Drama|Thriller
5053,Tyler Perry's Madea's Family Reunion (2006),455612,16781.0,Comedy|Drama
5054,Imagine That (2009),780567,19724.0,Comedy|Drama|Fantasy
5055,The Night Of (2016),2401256,414399.0,Crime|Drama
5056,"Last Exorcism, The (2010)",1320244,38358.0,Horror|Thriller
5057,Julia (2008),903627,7351.0,Drama|Thriller
5058,On the Road (2012),337692,83770.0,Adventure|Drama
5059,Soaked in Bleach (2015),3253624,295595.0,Crime|Documentary
5060,Metal: A Headbanger's Journey (2005),478209,20604.0,Documentary
5061,Henry's Crime (2010),1220888,53172.0,Comedy|Crime
5062,"Man of the Year, The (O Homem do Ano) (2003)",312773,8441.0,Action|Comedy|Crime
5063,John Mulaney: New In Town (2012),2246779,86705.0,Comedy
5064,"Haunting in Connecticut 2: Ghosts of Georgia, The (2013)",1457765,150202.0,Drama|Horror|Thriller
5065,Mental (2012),1655416,126797.0,Comedy|Drama
5066,Special 26 (2013),2377938,165904.0,Crime|Drama|Thriller
5067,400 Days (2015),3774790,332502.0,Mystery|Sci-Fi|Thriller
5068,Ruby & Quentin (Tais-toi!) (2003),310203,7229.0,Comedy|Crime
5069,Berserk: The Golden Age Arc 3 - Descent (2013),2358913,144288.0,Action|Animation|Fantasy
5070,Paranormal Activity 2 (2010),1536044,41436.0,Horror|IMAX
5071,Linda Linda Linda (2005),468795,27337.0,Comedy|Drama
5072,Whisky (2004),331370,36971.0,Comedy|Drama
5073,Good (2008),436364,12410.0,Drama|War
5074,"Winning Season, The (2009)",1293842,44750.0,Comedy
5075,"Ordeal, The (Calvaire) (2004)",407621,12517.0,Drama|Horror
5076,They Look Like People (2015),4105970,325302.0,Horror|Mystery|Thriller
5077,Home Alone: The Holiday Heist (2012),2308733,134375.0,Children|Comedy|Crime
5078,Tango (1998),120274,65749.0,Drama|Musical
5079,Vinci (2004),425622,39788.0,Comedy|Crime
5080,"Gingerbread Man, The (1998)",119196,12488.0,Drama|Thriller
5081,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),311320,9082.0,Documentary
5082,Room 8 (2013),2949338,191850.0,(no genres listed)
5083,Louis Theroux: Savile (2016),6098922,419147.0,Documentary
5084,Kingdom Come (2001),246002,136558.0,Comedy
5085,Paranormal Activity 4 (2012),2109184,82990.0,Horror|IMAX
5086,"Ultimate Gift, The (2006)",482629,14624.0,Drama
5087,Root of All Evil? (2006),774118,14297.0,Documentary
5088,Brainstorm (2001),263124,53961.0,Drama
5089,Birth (2004),337876,10740.0,Drama|Mystery
5090,Still Life (Sanxia haoren) (2006),859765,155796.0,Drama|Romance
5091,Michael Jackson's This Is It (2009),1477715,13576.0,Documentary|Musical|IMAX
5092,The Second Mother (2015),3742378,310569.0,Drama
5093,Herr Lehmann (2003),322545,4326.0,Comedy|Drama
5094,Mr. 3000 (2004),339412,16232.0,Comedy|Drama
5095,Bee Season (2005),387059,24618.0,Drama
5096,Like Stars on Earth (Taare Zameen Par) (2007),986264,7508.0,Drama
5097,End of the Spear (2005),399862,14120.0,Drama
5098,World's Greatest Dad (2009),1262981,20178.0,Comedy|Drama
5099,"Cold Light of Day, The (2012)",1366365,77948.0,Action|Thriller
5100,Wild Bill (2011),1795702,86593.0,Crime|Drama
5101,"Last Days on Mars, The (2013)",1709143,190847.0,Horror|Sci-Fi
5102,Night of the Demons (2009),1268809,27646.0,Horror
5103,I Capture the Castle (2003),300015,17920.0,Drama|Romance
5104,Bootmen (2000),210584,21370.0,Comedy|Drama
5105,What We Did on Our Holiday (2014),2725962,276843.0,Comedy
5106,Rubber (2010),1612774,45649.0,Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western
5107,"Mune, le gardien de la lune (2015)",3858372,323661.0,Animation|Children|Fantasy
5108,Trick (1999),162710,1812.0,Comedy|Romance
5109,100 Bloody Acres (2012),2290065,126757.0,Comedy|Horror
5110,Your Sister's Sister (2011),1742336,84355.0,Comedy|Drama
5111,Howl (2010),1049402,38568.0,Drama
5112,"Boys Are Back, The (2009)",926380,23512.0,Comedy|Drama
5113,"Erased (Expatriate, The) (2012)",1645155,106021.0,Action|Thriller
5114,We Have a Pope (Habemus Papam) (2011),1456472,61667.0,Comedy|Drama
5115,Taking Sides (2001),260414,31094.0,Drama
5116,Particle Fever (2013),1385956,202141.0,Documentary
5117,Last Knights (2015),2493486,308504.0,Action|Adventure
5118,Tomorrow Everything Starts (2016),5078204,382591.0,Comedy|Drama
5119,Liberal Arts (2012),1872818,84306.0,Comedy|Drama
5120,Restless (Levottomat) (2000),231971,20160.0,Drama|Romance
5121,Innocent Voices (Voces inocentes) (2004),387914,20941.0,Drama|War
5122,Submarino (2010),1322385,46789.0,Drama
5123,Curve (2015),3212904,347754.0,Horror|Thriller
5124,Angel Eyes (2001),225071,5852.0,Romance|Thriller
5125,Twisted (2004),315297,13572.0,Thriller
5126,You're Not You (2014),1198156,290542.0,Drama
5127,V/H/S: Viral (2014),3704538,267806.0,Horror|Thriller
5128,Alex Cross (2012),1712170,94348.0,Action|Crime|Mystery|Thriller
5129,Martin Lawrence Live: Runteldat (2002),327036,20337.0,Comedy|Documentary
5130,Footloose (2011),1068242,68817.0,Comedy|Drama|Musical
5131,Chinese Puzzle (Casse-tête chinois) (2013),1937118,206408.0,Comedy|Romance
5132,About Adam (2000),199314,18168.0,Comedy
5133,Somersault (2004),381429,16605.0,Drama
5134,Time Changer (2002),295725,45767.0,Drama|Sci-Fi
5135,Enough Said (2013),2390361,209263.0,Comedy|Drama|Romance
5136,Beyond the Sea (2004),363473,6478.0,Drama|Musical
5137,Alan Partridge: Alpha Papa (2013),469021,177699.0,Comedy
5138,Shrink (2009),1247692,22640.0,Drama
5139,Meet Dave (2008),765476,11260.0,Adventure|Children|Comedy|Romance|Sci-Fi
5140,Kandahar (Safar e Ghandehar) (2001),283431,28171.0,Drama
5141,I'm Not Scared (Io non ho paura) (2003),326977,25300.0,Drama|Mystery|Thriller
5142,And Soon the Darkness (2010),1391034,33107.0,Horror|Thriller
5143,Urbania (2000),182508,77332.0,Drama
5144,The Last Man on the Moon (2016),3219604,276537.0,Documentary|Drama
5145,Yossi & Jagger (2002),334754,17614.0,Drama|Romance
5146,"Body, The (2001)",201485,28308.0,Drama|Sci-Fi
5147,Bug (2007),470705,12526.0,Drama|Horror|Thriller
5148,"U.S. vs. John Lennon, The (2006)",478049,14201.0,Documentary
5149,Aziz Ansari: Live at Madison Square Garden (2015),4530184,326665.0,Comedy
5150,The Circle (2016),4287320,339988.0,Drama|Sci-Fi|Thriller
5151,Sense & Sensibility (2008),847150,315010.0,Drama|Romance
5152,Adanggaman (2000),262210,78248.0,Drama
5153,Dorian Gray (2009),1235124,23488.0,Drama|Horror|Sci-Fi
5154,"Mondays in the Sun (Lunes al sol, Los) (2002)",319769,54580.0,Drama
5155,Them (Ils) (2006),465203,10832.0,Horror
5156,After Life (Wandafuru raifu) (1998),165078,17962.0,Drama|Fantasy
5157,Rebound (2005),376108,7233.0,Comedy
5158,X+Y (2014),3149038,278236.0,Comedy|Drama
5159,Kaena: The Prophecy (Kaena: La prophétie) (2003),297753,11572.0,Action|Adventure|Animation|Children|Sci-Fi
5160,The Last Will and Testament of Rosalind Leigh (2012),2332831,106717.0,Horror|Thriller
5161,I Killed My Mother (J'ai tué ma mère) (2009),1424797,26280.0,Drama
5162,She Hate Me (2004),384533,20912.0,Comedy|Drama
5163,Children Who Chase Lost Voices from Deep Below (Hoshi o ou kodomo) (Journey to Agartha) (2011),1839494,79707.0,Animation|Drama|Fantasy
5164,World Trade Center (2006),469641,1852.0,Drama
5165,Climates (Iklimler) (2006),498097,18421.0,Drama
5166,Prom Night (2008),926129,8617.0,Horror|Mystery|Thriller
5167,Trevor Noah: African American (2013),3043546,250556.0,(no genres listed)
5168,"Hoax, The (2007)",462338,9903.0,Crime|Drama
5169,Marmaduke (2010),1392197,38579.0,Comedy
5170,Dracula (Dracula 3D) (2012),1852770,135812.0,Horror|Romance|Thriller
5171,Crazy Stone (Fengkuang de shitou) (2006),843270,45380.0,Comedy|Crime
5172,Swept Away (2002),291502,12779.0,Comedy|Romance
5173,"What to Do in Case of Fire (Was tun, wenn's brennt?) (2002)",207198,5261.0,Comedy|Drama
5174,Blue Jay (2016),5912454,408508.0,Drama
5175,Pauline & Paulette (Pauline en Paulette) (2001),256259,25110.0,Comedy|Drama
5176,Youth Without Youth (2007),481797,7797.0,Drama|Romance|Sci-Fi
5177,The Dark Horse (2014),2192016,276496.0,Drama
5178,Jimmy Carr: Stand Up (2005),841115,19499.0,Comedy
5179,The Irony of Fate. The Sequel (2007),987918,27046.0,Comedy|Drama|Romance
5180,Take This Waltz (2011),1592281,86555.0,Drama|Romance
5181,"Green Butchers, The (Grønne slagtere, De) (2003)",342492,4972.0,Comedy|Crime|Drama|Romance
5182,From Justin to Kelly (2003),339034,31246.0,Musical|Romance
5183,Cheap Thrills (2013),2389182,175291.0,Comedy|Thriller
5184,Alias Betty (Betty Fisher et autres histoires) (2001),269329,55903.0,Crime|Drama
5185,Kummelin jackpot (2006),448909,78479.0,Comedy
5186,Buddy (2003),371589,15177.0,Comedy|Drama
5187,Just Wright (2010),1407061,38093.0,Comedy|Romance
5188,"Namesake, The (2006)",433416,16727.0,Drama|Romance
5189,Cyberbully (2011),1930315,70821.0,Drama
5190,Phoenix (2014),2764784,254578.0,Drama
5191,Poolhall Junkies (2002),273982,14293.0,Comedy|Drama|Thriller
5192,Shadow Dancer (2012),1770734,84336.0,Crime|Drama|Thriller
5193,Baran (2001),233841,43774.0,Adventure|Drama|Romance
5194,"Scotland, Pa. (2001)",265713,27593.0,Comedy|Crime
5195,Red (2008),972883,13200.0,Drama|Thriller
5196,Third Star (2010),1510906,75170.0,Comedy|Drama
5197,Three (2016),4379728,373922.0,Crime
5198,Coriolanus (2011),1372686,101173.0,Drama|Thriller
5199,See Spot Run (2001),250720,39180.0,Comedy
5200,"Lucky Ones, The (2008)",981072,16005.0,Comedy|Drama|War
5201,Lower City (Cidade Baixa) (2005),456899,8443.0,Drama
5202,"Adventures of Sebastian Cole, The (1998)",168449,67323.0,Comedy|Drama
5203,Confessions of a Dangerous Mind (2002),270288,4912.0,Comedy|Crime|Drama|Romance|Thriller
5204,Jet Lag (Décalage horaire) (2002),293116,18300.0,Comedy|Romance
5205,Little Manhattan (2005),412922,16553.0,Children|Comedy|Romance
5206,Shower (Xizao) (1999),215369,1050.0,Comedy
5207,Evil Aliens (2005),383353,10177.0,Comedy|Horror|Sci-Fi
5208,Jodhaa Akbar (2008),449994,14073.0,Drama|Musical|Romance|War
5209,Pompeii (2014),1921064,76649.0,Action|Adventure|Drama
5210,Our Little Sister (2015),3756788,315846.0,Comedy
5211,Black Tar Heroin: The Dark End of the Street (2000),221023,79515.0,Documentary
5212,The Garden of Sinners - Chapter 1: Thanatos. (Overlooking View) (2007),1155650,23150.0,Animation
5213,Don (2006),461936,17501.0,Action|Crime|Musical
5214,Zoolander 2 (2016),1608290,329833.0,Comedy
5215,Ju-on: The Grudge 2 (2003),367913,9666.0,Horror
5216,"Letter to Momo, A (Momo e no tegami) (2011)",1853614,100271.0,Animation|Drama
5217,"Babysitters, The (2007)",796302,13078.0,Drama
5218,Experimenter (2015),3726704,309299.0,Drama
5219,Last Orders (2001),253200,14778.0,Drama
5220,"Night Listener, The (2006)",448075,9782.0,Fantasy|Mystery|Thriller
5221,"Exterminating Angels, The (anges exterminateurs, Les) (2006)",792948,19976.0,Drama|Fantasy|Romance
5222,Love Wrecked (2005),409011,27902.0,Comedy|Romance
5223,"For a Good Time, Call... (2012)",1996264,84200.0,Comedy|Drama|Romance
5224,Dear White People (2014),2235108,114750.0,Comedy|Drama
5225,Ex Drummer (2007),812243,14019.0,Comedy|Crime|Drama|Horror
5226,9 Songs (2004),411705,27.0,Drama|Romance
5227,No Looking Back (1998),119560,93350.0,Drama|Romance
5228,"Big Mommas: Like Father, Like Son (2011)",1464174,38322.0,Comedy
5229,"Future, The (2011)",1235170,54662.0,Drama
5230,"Princess Blade, The (Shura Yukihime) (2001)",310149,17180.0,Action|Sci-Fi
5231,Truth (2015),3859076,300693.0,Drama
5232,"Missing Picture, The (L'image manquante) (2013)",2852470,186997.0,Documentary
5233,What Men Talk About (2010),1595366,35428.0,Comedy
5234,Three Monkeys (Üç maymun) (2008),1233381,8905.0,Drama
5235,Somewhere (2010),1421051,39210.0,Drama
5236,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),115005,33194.0,Drama
5237,Tyler Perry's Daddy's Little Girls (2007),778661,16555.0,Comedy|Romance
5238,Collateral Beauty (2016),4682786,345920.0,Drama
5239,Rock the Kasbah (2015),3164256,253414.0,Comedy
5240,"Noordzee, Texas (North Sea Texas) (2011)",1625150,100898.0,Drama
5241,Azur & Asmar (Azur et Asmar) (2006),439123,19026.0,Adventure|Animation|Children
5242,"Laramie Project, The (2002)",257850,19448.0,Crime|Drama
5243,Gaudi Afternoon (2001),235412,170400.0,Comedy|Drama|Mystery
5244,Fuck (2005),486585,21710.0,Comedy|Documentary
5245,Down Terrace (2009),1489167,42151.0,Comedy|Crime|Drama
5246,Soul Plane (2004),367085,12657.0,Comedy
5247,Love Don't Cost a Thing (2003),337592,21542.0,Drama|Romance
5248,Elles (2011),1549589,85545.0,Drama
5249,Rabbit Hole (2010),935075,27585.0,Drama
5250,Aileen: Life and Death of a Serial Killer (2003),364930,37088.0,Documentary
5251,The Dead Zone (2002),341334,352128.0,Drama|Sci-Fi|Thriller
5252,Harvard Man (2001),242508,27451.0,Crime|Drama|Romance|Thriller
5253,B. Monkey (1998),120594,2923.0,Crime|Romance|Thriller
5254,Phantasm IV: Oblivion (1998),138703,16146.0,Horror
5255,Lymelife (2008),363780,22152.0,Comedy|Drama
5256,Extraterrestrial (Extraterrestre) (2011),1680133,76333.0,Comedy|Drama|Sci-Fi
5257,"Class, The (Entre les murs) (2008)",1068646,8841.0,Drama
5258,Home (2008),1319569,61222.0,Drama
5259,According to Greta (2009),1059925,26035.0,Drama|Romance
5260,De Palma (2016),1683048,355254.0,Documentary
5261,Screwed (2000),156323,19419.0,Comedy
5262,7 Days in Hell (2015),3895884,287689.0,Comedy
5263,Miss Meadows (2014),3128900,261037.0,Drama
5264,Jack Goes Boating (2010),1278379,43943.0,Comedy|Romance
5265,All Superheros Must Die (2011),1836212,86304.0,Thriller
5266,"Age of Stupid, The (2009)",1300563,24458.0,Documentary
5267,Fur: An Imaginary Portrait of Diane Arbus (2006),422295,18615.0,Drama|Fantasy|Romance
5268,Cirque du Soleil: Worlds Away (2012),1792647,94352.0,Fantasy|IMAX
5269,Thursday (1998),124901,9812.0,Action|Crime|Thriller
5270,Agent Cody Banks 2: Destination London (2004),358349,17047.0,Action|Adventure|Children|Comedy
5271,Halloweentown II: Kalabar's Revenge (2001),274761,34205.0,Adventure|Children|Comedy|Drama|Fantasy
5272,Let Us Prey (2014),3148348,276488.0,Horror
5273,Imagine Me & You (2005),421994,1544.0,Comedy|Drama|Romance
5274,Cat Soup (Nekojiru-so) (2001),385586,25078.0,Adventure|Animation|Drama|Horror
5275,"Jungle Book 2, The (2003)",283426,14873.0,Animation|Children
5276,Saints and Soldiers (2003),373283,10105.0,Action|Adventure|Drama|War
5277,Bleak House (2005),442632,53803.0,Drama
5278,Little Boy (2015),1810683,256962.0,Comedy|Drama|War
5279,"TV Set, The (2006)",473709,17320.0,Comedy|Drama
5280,Mike & Dave Need Wedding Dates (2016),2823054,316023.0,Comedy
5281,Safe Sex (1999),220016,17914.0,Comedy
5282,"Salvation, The (2014)",2720680,266285.0,Drama|Western
5283,"Liability, The (2012)",2081437,162145.0,Action|Thriller
5284,"ChubbChubbs!, The (2002)",331218,27042.0,Animation|Comedy|Sci-Fi
5285,I.T. (2016),2679552,340677.0,Drama
5286,All the Little Animals (1998),120584,48464.0,Drama|Thriller
5287,Senseless (1998),120820,12538.0,Comedy
5288,As If I Didn't Exist (Elina - Som om jag inte fanns) (2002),330911,46814.0,Children|Drama
5289,"Year of the Wolf, The (Suden vuosi) (2007)",808486,38834.0,Drama|Romance
